h1,h2,h3,h4,p1,p2,p3,p4,pt,   cost
1.052099303,1.919869016,2.224646776,4.503316799,2.250314278,0.639967924,1.089477487,4.930240311,8.91,10004.95679
1.891004292,2.302643952,2.609295796,4.602923612,2.072436808,0.627454131,1.010699297,4.239409765,7.95,10004.95907
2.246965565,2.611895747,3.121506483,4.233488356,2.067670674,0.682224432,1.002582569,4.197522324,7.95,10004.9591
1.002125255,4.421522504,4.742689479,4.907481118,1.614145167,0.588561434,0.799414141,4,7.002120742,10004.95916
1.482145329,3.460749499,3.503481581,4.699454407,1.807128539,0.616371717,0.901802074,4,7.32530233,10004.96222
1.762195723,2.606741815,4.088878874,4.527902891,1.9080734,0.639943465,0.884509281,4,7.432526145,10004.96259
2.547598582,2.926531707,3.561763523,4.03563883,2.060219074,0.718878936,0.999638732,4.171263259,7.95,10004.96389
2.40471213,2.977728226,3.015037589,3.060715065,2.564356896,0.947985998,1.27973095,5.207925192,9.999999036,10004.96431
1.561742786,2.52327554,2.830737191,3.247186858,2.538077557,0.894251211,1.247516079,5.320155153,10,10004.96488
1.069368645,1.581848361,4.472533528,4.7931385,2.06980312,0.607022176,0.830609097,4.442565607,7.95,10004.967
1.51805007,3.900572745,4.054739016,4.501656378,1.798816409,0.647909397,0.894534394,4,7.3412602,10004.96963
1.803196838,2.158918123,2.744218624,3.310065793,2.592954825,0.882678704,1.247081158,5.277285313,10,10004.97149
2.595395522,2.914111163,3.377811685,4.107683122,2.062754472,0.711773502,1.007823162,4.167648864,7.95,10004.97223
2.405073449,2.559812423,3.081937557,3.116872491,2.591381786,0.938094309,1.262630045,5.207893859,9.999999999,10004.97233
1.841400676,2.888887377,3.665516285,4.564057815,1.901544584,0.641288846,0.914101711,4,7.45693514,10004.97338
1.385903419,3.005694157,3.525620867,4.927354206,1.805575423,0.594617795,0.87825578,4,7.278448999,10004.97449
2.224329619,3.221507625,3.234529818,4.157834506,2.03031342,0.705367903,1.014531848,4.199786828,7.95,10004.97556
1.972343606,2.016155379,2.11449254,2.555731905,3.266243997,1.148661884,1.621588594,6.543505524,12.58,10004.97661
1.06817751,2.151206027,2.396999508,3.63694001,2.498384264,0.808170252,1.22535849,5.468086994,10,10004.97793
1.448065718,1.998016697,2.545892339,3.492593004,2.577604061,0.842159078,1.234948665,5.345288196,10,10004.97868
2.182077526,2.374997629,2.540146942,3.907273904,2.323456811,0.754362873,1.148040886,4.68413943,8.91,10004.98094
1.103814634,1.510876135,4.598134202,4.864181864,2.091946509,0.606299683,0.823779201,4.427974607,7.95,10004.98154
2.149965668,2.426364716,2.904035947,3.218439722,2.589788671,0.916650561,1.260998915,5.232561853,10,10004.98192
1.787727293,3.257702725,3.588993116,4.583585477,1.873797674,0.644101608,0.922731287,4,7.440630568,10004.98269
1.494001751,2.843499301,4.284049557,4.70165035,1.841168048,0.628032345,0.861456349,4,7.330656742,10004.98287
1.044654994,1.352231957,3.202697715,4.52817309,2.357945588,0.65309536,0.965332134,4.933626918,8.91,10004.98453
1.678677862,3.506281788,3.646980203,4.164631758,1.981174476,0.710886305,0.985085765,4.272853454,7.95,10004.98571
1.00829728,2.44376727,3.544762768,4.728027218,1.944159385,0.626424395,0.908530721,4.470885499,7.95,10004.98614
1.436694061,2.66277662,3.307708939,3.800721528,2.241263315,0.781695709,1.08401977,4.803021206,8.91,10004.98951
1.881627233,2.074359661,2.848581989,3.956728325,2.335674516,0.75127309,1.102324948,4.720727447,8.91,10004.99008
3.173668458,3.50368563,3.630479329,3.991550238,2.05143368,0.745287105,1.020732827,4.132546387,7.95,10004.9909
1.243952847,2.77729106,3.618029156,3.792696951,2.206559298,0.785051304,1.061444902,4.856944496,8.91,10004.99185
2.732686144,3.052801976,3.353662794,4.153096803,2.059798885,0.717024762,1.015206201,4.157970152,7.95,10004.992
2.707429317,2.711535353,2.986327852,3.690391565,2.319558861,0.807952348,1.142811764,4.639677028,8.91,10004.99337
1.836151782,2.507267237,2.997515458,3.262102124,2.563265985,0.915407875,1.249017498,5.272308643,10,10004.995
1.250042494,1.73768322,2.986309114,3.560459138,2.587746241,0.83870292,1.173564437,5.399986402,10,10004.995
1.51001732,2.729034505,4.055949326,4.820022415,1.852092949,0.619555794,0.866107197,4,7.33775594,10004.99504
1.291286574,1.455254044,2.415964283,3.858156507,2.649977264,0.774449308,1.188362712,5.387210717,10,10004.99565
1.400862624,3.43504877,3.989923086,4.797954872,1.788635406,0.623443663,0.874075061,4,7.286154129,10004.99684
1.127642916,1.341435512,1.550642567,3.14135971,3.296033637,0.952834821,1.597728765,6.733402776,12.58,10004.99754
2.367324986,3.395561139,3.729676747,4.083714505,2.02914664,0.733262377,1.001382128,4.186208855,7.95,10004.99799
2.394618678,3.369585208,3.482381016,3.548931337,2.271488757,0.843761353,1.130948005,4.663801527,8.909999643,10004.99802
1.247336185,3.069481437,4.860674936,4.869175841,1.762081383,0.599568883,0.836638096,4,7.198288362,10004.99847
2.499505253,2.803700994,3.43623602,3.614559726,2.305815915,0.829064193,1.120080304,4.655039588,8.91,10004.99881
1.076463403,2.638003922,3.30502087,3.384979244,2.457295599,0.887825183,1.190395244,5.464483976,10,10005.0019
1.431226359,1.491188755,2.940761538,3.076296537,2.965627583,0.977486819,1.317534848,5.959350749,11.22,10005.00254
1.697065905,2.333520336,4.357516048,4.76921769,1.919642388,0.630808382,0.860296923,4,7.410747693,10005.00305
2.091783866,2.603950199,4.087267214,4.548650543,1.95298553,0.662145678,0.90680793,4,7.521939137,10005.00427
1.119748913,1.756202901,4.16968618,4.86189428,2.048940806,0.619852158,0.85967836,4.421528676,7.95,10005.00492
1.29913106,2.543466201,2.587374745,4.973870778,1.991645809,0.605994706,0.992486845,4.359872639,7.95,10005.00509
1.091619475,2.628806998,3.093780212,4.843095581,1.948682812,0.622526477,0.945755644,4.433035067,7.95,10005.00538
1.676838881,2.791622891,3.854742444,4.308925229,2.017517232,0.699940978,0.959361682,4.273180109,7.95,10005.00576
2.519440358,3.357312586,3.981590956,4.05375597,2.037200721,0.744081756,0.995260831,4.17345686,7.950000168,10005.00589
1.701397788,2.280436221,3.186898454,3.314842648,2.572318289,0.910010383,1.223795313,5.293876014,9.999999999,10005.00595
1.025939875,1.546411591,3.716435674,4.341655959,2.307150188,0.695708399,0.964783418,4.942357995,8.91,10005.00738
1.079628547,1.132107705,1.585907115,4.036778512,3.015092967,0.750615416,1.381169369,6.073122248,11.22,10005.0108
2.241598961,2.821315124,3.844829678,4.525677524,1.954167252,0.669816538,0.929906082,4,7.553889872,10005.01127
1.203932194,2.880532499,2.915854535,4.802889981,1.953426127,0.631657728,0.974610364,4.390305781,7.95,10005.01213
1.510896466,3.23723249,3.663155218,3.712153264,2.216488431,0.817285459,1.090294398,4.785929363,8.909997651,10005.01219
2.371553081,2.428265463,2.915512771,4.893265785,1.995075991,0.620133282,0.96312612,4,7.578335392,10005.01238
2.159143405,2.296539454,3.4283962,3.790264578,2.329432222,0.801156443,1.092838017,4.686573317,8.91,10005.01314
1.967522904,2.376996921,2.38761344,4.950105661,2.070786128,0.615629478,1.034457746,4.229126648,7.95,10005.01701
1.170446041,1.300876194,3.658405585,3.750130085,2.670763754,0.814307217,1.087741308,5.427187594,9.999999873,10005.01932
1.711656013,2.482838124,3.973239278,4.871803778,1.909267672,0.627409491,0.879093301,4,7.415770463,10005.02028
1.935213923,3.256215337,4.237047622,4.534985911,1.89518313,0.676032365,0.912045767,4,7.483261262,10005.02354
1.388914555,2.746616792,3.484773602,4.582906871,1.989545467,0.669249249,0.956211937,4.334993347,7.95,10005.024
1.017491693,2.018925777,2.141797925,3.329476947,2.806954203,0.922371919,1.389269374,6.101404503,11.22,10005.02539
1.936192061,2.240987226,3.295984107,3.924988011,2.321496531,0.785932552,1.089332073,4.713238844,8.91,10005.03026
1.771448521,2.214480096,4.246814307,4.910870173,1.943531745,0.628243931,0.863714552,4,7.435490228,10005.03042
2.420664659,3.795349289,4.21805851,4.332297134,1.925185809,0.712314076,0.949390423,4,7.586890308,10005.03067
2.14233011,2.486985235,3.449678356,4.845595003,1.967655894,0.637840268,0.927722366,4,7.533218529,10005.03235
2.192453571,2.512155878,3.155969047,3.872319536,2.312504735,0.798790188,1.115650076,4.683055,8.91,10005.03322
1.453883768,2.035495331,2.88084428,3.033082769,2.878687234,1.020142922,1.367263398,5.953906446,11.22,10005.03357
2.366045595,2.488334642,3.712215857,3.751191377,2.322776406,0.825478288,1.095422332,4.666323153,8.910000179,10005.03477
1.178831689,1.369543631,2.706875099,4.838765905,2.380510739,0.64045541,1.00988509,4.879148761,8.91,10005.03528
1.664282931,2.266778743,4.200385549,4.995074552,1.920147642,0.6204598,0.858533184,4,7.399140626,10005.03536
2.175007447,2.283833925,3.933997794,4.435664131,2.091487969,0.699716707,0.953911054,4.20488427,7.95,10005.03693
1.653324267,2.197420066,3.260265565,3.422575557,2.576329058,0.907263222,1.213986706,5.302421013,10,10005.03744
1.579708105,2.695793812,3.636548894,3.863994068,2.254717041,0.804391398,1.079377391,4.77151417,8.91,10005.03849
1.891969149,1.926610226,3.657447748,4.702086185,2.114885712,0.66121233,0.934627036,4.239274922,7.95,10005.03881
2.225606345,2.548302079,3.340945937,4.864289014,1.971551199,0.639908309,0.939224735,4,7.550684243,10005.04009
1.710038812,2.079660198,2.728036267,3.56446561,2.59422838,0.873408277,1.239972318,5.292391024,10,10005.04027
1.475189544,3.013486021,4.449431146,4.913142103,1.826981301,0.635195938,0.85994377,4,7.322121009,10005.04293
1.684166404,2.996963857,3.714726811,4.931970086,1.869952734,0.633541455,0.902740255,4,7.406234445,10005.04426
1.97537691,1.990082138,2.008905809,2.761129489,3.269687785,1.134706272,1.63248969,6.543116252,12.58,10005.04721
1.432272191,3.726840143,3.901602413,4.408035551,1.947114084,0.711242656,0.967547603,4.324095656,7.95,10005.04795
1.700182813,2.906898581,4.259995997,4.385853684,2.012461696,0.71685373,0.951598535,4.269086022,7.949999984,10005.05103
2.002871992,2.238884261,4.215972195,4.884406369,1.973684008,0.644919873,0.882113088,4,7.500716968,10005.05313
1.826983255,2.147993471,3.699474682,3.968622212,2.323437784,0.793789186,1.064097834,4.728675196,8.91,10005.0532
1.152546202,2.17401683,2.480480769,4.574330463,2.240577976,0.688726142,1.091873794,4.888822088,8.91,10005.05327
1.535947053,2.853215201,4.312320112,4.974862909,1.849708845,0.633666657,0.865560388,4,7.348935891,10005.05395
2.164876037,2.357503646,3.197035251,3.977007447,2.324108696,0.793570701,1.106360496,4.685960106,8.91,10005.05521
1.236157525,1.279919009,2.303235645,2.980760161,3.333410121,1.058969435,1.49314125,6.694479194,12.58,10005.05538
1.008588091,2.338119873,2.492790278,4.62655444,2.193475775,0.682312408,1.083469299,4.950742518,8.91,10005.05546
1.422884554,1.571338556,4.858579241,4.915160275,2.130001296,0.643820648,0.849779631,4.326399453,7.950001028,10005.05825
1.528584174,2.504853611,3.031485497,4.131150769,2.263562425,0.767233109,1.097104389,4.782100076,8.91,10005.05989
1.616952833,3.361312331,4.231550206,4.865277413,1.83952781,0.652852473,0.889172487,4,7.38155277,10005.06223
1.326348264,2.019985894,3.837822245,4.151508263,2.286539033,0.765460815,1.026025255,4.831974897,8.91,10005.06275
1.469053998,1.833772944,1.916428984,3.453845811,2.907484349,0.920178363,1.441982202,5.950355086,11.22,10005.06287
1.469167903,4.041092352,4.080772505,4.925040649,1.783400224,0.645445369,0.890497011,4,7.319342603,10005.0631
1.52172003,3.67331384,4.735890304,4.802389033,1.807542489,0.662061747,0.873244626,4,7.342848861,10005.06335
1.775662005,2.83873045,2.9036387,4.804444713,2.022842514,0.66308845,1.007483915,4.256585121,7.95,10005.06549
2.616134517,3.851621568,3.912582603,4.477892987,1.938693783,0.711738609,0.967324267,4,7.617756658,10005.06595
2.478795444,2.831277659,3.128436354,4.900278809,1.97488784,0.651020952,0.970669456,4,7.596578248,10005.06701
1.762195723,2.606741815,4.088878874,4.527902891,2.037441863,0.704627696,0.949193513,4.258736927,7.95,10005.06712
3.063429081,3.550360345,3.5924869,3.696177948,2.28673075,0.863347218,1.14170625,4.618215799,8.910000016,10005.06733
1.081498596,1.982115051,2.978768475,3.213836114,2.826095066,0.992937139,1.328646345,6.072321451,11.22,10005.06734
2.679753693,3.06879121,4.357682237,4.496022028,1.976346299,0.710501992,0.939983084,4,7.626831375,10005.06848
3.091276132,3.526089364,3.796733292,4.46624001,1.980054651,0.716535018,0.979919333,4,7.676509002,10005.07046
1.673117965,3.149076171,3.920224586,4.972085281,1.859933481,0.643646303,0.898733729,4,7.402313512,10005.07048
1.841400676,2.888887377,3.665516285,4.564057815,2.024810799,0.702921953,0.975734818,4.24653243,7.95,10005.0732
1.489811114,3.04297613,3.611745012,4.665318232,1.984006316,0.689253097,0.966127571,4.310613015,7.95,10005.07573
1.095032605,2.075148023,2.920302414,4.543548256,2.240142963,0.70790967,1.050339959,4.911607409,8.91,10005.07602
1.595129118,2.000743225,2.026774262,2.446095224,3.623180007,1.314985443,1.808380301,7.373454249,14.12,10005.07607
2.20497942,2.92678438,3.535961491,4.888704269,1.944076467,0.659798025,0.942606535,4,7.546481028,10005.07914
2.365385189,3.217663423,3.724792762,3.810711137,2.277201276,0.848972377,1.117444301,4.666382083,8.910000037,10005.08243
1.787727293,3.257702725,3.588993116,4.583585477,2.001140032,0.707772786,0.986402466,4.254684716,7.95,10005.08547
1.135205892,1.612678593,3.51802948,4.592472361,2.317318813,0.706491209,0.990741243,4.895448736,8.91,10005.08561
1.747982642,1.930166526,2.658798264,3.770296666,2.616022991,0.860911605,1.237021374,5.28604403,10,10005.08607
1.045932049,2.777194839,3.389925326,3.635027197,2.441016519,0.892974602,1.187966352,5.478042527,10,10005.0861
2.148152655,2.95408481,4.568472556,4.708212269,1.936499032,0.689546444,0.908438258,4,7.534483734,10005.08629
1.566079229,3.099994483,3.49253781,4.008640882,2.229156285,0.81012516,1.096449906,4.774268649,8.91,10005.08661
1.119459664,1.844124499,2.210333693,2.956569284,3.192809343,1.099063115,1.55148349,6.736644052,12.58,10005.08728
2.631967779,3.405808056,4.150034319,4.570914345,1.956836108,0.711129084,0.952090947,4,7.620056139,10005.08764
1.304306741,1.932182611,2.220705423,4.903790325,2.294602008,0.663372611,1.113679972,4.838345408,8.91,10005.08849
2.619612503,2.658157591,3.396850383,4.905004863,1.997232286,0.663320754,0.957711112,4,7.618264152,10005.08868
2.091783866,2.603950199,4.087267214,4.548650543,2.060000745,0.715653285,0.960315538,4.214030431,7.95,10005.08925
2.241598961,2.821315124,3.844829678,4.525677524,2.053194784,0.719330304,0.979419848,4.198055064,7.95,10005.08931
2.634393847,2.758386236,4.122098793,4.696892362,1.991468424,0.693171374,0.935766239,4,7.620406037,10005.08941
1.234394066,1.361634644,2.902399233,4.959266061,2.392177181,0.656611623,1.001154162,4.860057035,8.91,10005.0896
1.51805007,3.900572745,4.054739016,4.501656378,1.951001353,0.724001873,0.970626873,4.3043699,7.95,10005.09059
2.371553081,2.428265463,2.915512771,4.893265785,2.087992142,0.666591358,1.009584196,4.185832304,7.95,10005.09147
1.482145329,3.460749499,3.503481581,4.699454407,1.963302957,0.694458925,0.979889283,4.312348835,7.95,10005.09206
2.937245289,4.053674262,4.407504721,4.412822637,1.953183711,0.713433095,0.992913701,4,7.659530508,10005.09235
3.159639425,3.1858454,3.205445592,3.904443515,2.305321261,0.839731863,1.151700971,4.613245905,8.91,10005.09717
1.142976858,1.556322975,2.371107564,3.003755074,3.247542987,1.0916295,1.513373336,6.727454176,12.58,10005.09727
1.000704175,1.466516987,1.723560152,2.352255535,4.051119806,1.394518802,1.974713232,8.41964816,15.84,10005.0977
1.186923347,1.707645167,3.187456132,3.901261266,2.582172278,0.84142036,1.155150167,5.421257195,10,10005.09849
2.420664659,3.795349289,4.21805851,4.332297134,2.015962819,0.757702777,0.994779557,4.181554846,7.949999999,10005.09849
1.195617451,4.255017935,4.465893008,4.576015242,1.895912964,0.718486592,0.942406505,4.393193997,7.950000059,10005.10024
2.027069916,2.163544864,2.559991295,2.74665028,3.252771487,1.199970367,1.590596698,6.536661448,12.58,10005.10296
2.415607604,3.869762974,4.000717684,4.665288372,1.922219621,0.706925353,0.956880506,4,7.586025479,10005.10367
1.09985757,2.643426582,3.397797338,3.69237245,2.461846276,0.894620547,1.18892886,5.454604317,10,10005.10543
2.631179931,2.790907343,2.814314654,3.534031553,2.5841388,0.935253046,1.290579341,5.190028813,10,10005.10608
1.491536856,1.656147953,2.767048842,4.741766864,2.361793042,0.698293196,1.059689058,4.790224703,8.91,10005.10807
1.410313921,2.185453963,2.975993658,3.212618878,2.856519921,1.031463431,1.367485652,5.964530997,11.22,10005.10893
1.494001751,2.843499301,4.284049557,4.70165035,1.996003863,0.705450252,0.938874256,4.309671629,7.95,10005.10996
1.023209126,2.622608161,3.183025447,3.790438041,2.446320576,0.875427126,1.189593638,5.48865866,10,10005.11045
1.331501443,2.296801246,3.660663374,4.285593591,2.257436101,0.77443672,1.047611251,4.830515928,8.91,10005.11067
1.892192659,3.387574733,3.942189935,4.984779301,1.883354514,0.66724598,0.920912094,4,7.471512589,10005.11306
1.691686818,3.021125638,3.436810855,4.100874,2.245219736,0.811624929,1.102592353,4.750562982,8.91,10005.11382
1.697065905,2.333520336,4.357516048,4.76921769,2.054455465,0.69821492,0.927703461,4.269626154,7.95,10005.11435
1.935213923,3.256215337,4.237047622,4.534985911,2.011867814,0.73437471,0.970388107,4.233369369,7.95,10005.11449
1.595089831,3.595684217,4.939975718,4.95694294,1.825796109,0.638161494,0.909107492,4,7.373065095,10005.11553
1.262324289,1.704476648,1.708037837,3.228047593,3.240297809,1.034070168,1.619537292,6.686094731,12.58,10005.11704
2.14233011,2.486985235,3.449678356,4.845595003,2.071851262,0.689937952,0.97982005,4.208390736,7.95,10005.11875
1.385903419,3.005694157,3.525620867,4.927354206,1.973463174,0.67856167,0.962199656,4.335775501,7.95,10005.11886
3.091276132,3.526089364,3.796733292,4.46624001,2.048427401,0.750721392,1.014105708,4.136745499,7.95,10005.12198
1.51001732,2.729034505,4.055949326,4.820022415,2.005153964,0.696086301,0.942637705,4.30612203,7.95,10005.12272
2.225606345,2.548302079,3.340945937,4.864289014,2.071380138,0.689822778,0.989139205,4.199657879,7.95,10005.12284
1.076078026,1.632570619,4.255829774,4.621349929,2.301440305,0.726968785,0.961940589,4.919650321,8.91,10005.12419
